Time	UTC	GPS_lat(deg)	GPS_long(deg)	GVF:ke	GVF:s	GVF:traj	GVF:omega	GVF:omega_d	GVF:t_norm	GVF:n_norm	GVF:error	GVF:phi	NAVIGATION:block_time	NAVIGATION:flight_time	NAVIGATION:dist_home	NAVIGATION:dist_wp	NAVIGATION:pos_y	NAVIGATION:pos_x	NAVIGATION:cur_stage	NAVIGATION:cur_block
2271.069	08:42:29.069	37.299116317	-3.683045677	0.2	1	1	-0.099739	-0.106261	0.030168	0.005086	0.842989	0.842989	36	673	196.7	0.	193.2	-33.7	2	4
2271.319	08:42:29.319	37.299090063	-3.683018586	0.2	1	1	-0.104959	-0.108431	0.029986	0.004922	0.820748	0.820748	36	673	196.7	0.	193.2	-33.7	2	4
2271.569	08:42:29.569	37.299063263	-3.682992393	0.2	1	1	-0.10291	-0.108171	0.029781	0.004741	0.796039	0.796039	37	674	184.1	0.	182.	-23.8	2	4
2271.819	08:42:29.819	37.299036095	-3.682967550	0.2	1	1	-0.10122	-0.1079	0.029668	0.004642	0.782394	0.782394	37	674	184.1	0.	182.	-23.8	2	4
2272.069	08:42:30.069	37.299008651	-3.682943607	0.2	1	1	-0.106639	-0.110148	0.02949	0.004488	0.761003	0.761003	37	674	184.1	0.	182.	-23.8	2	4
2272.319	08:42:30.319	37.298980749	-3.682920789	0.2	1	1	-0.108272	-0.110725	0.029318	0.004342	0.740576	0.740576	37	674	184.1	0.	182.	-23.8	2	4
2272.569	08:42:30.569	37.298952213	-3.682898754	0.2	1	1	-0.106867	-0.112424	0.029164	0.004213	0.722335	0.722335	38	675	170.7	0.	169.5	-15.2	2	4
2272.819	08:42:30.819	37.298923218	-3.682877957	0.2	1	1	-0.103245	-0.111828	0.029046	0.004116	0.708468	0.708468	38	675	170.7	0.	169.5	-15.2	2	4
2273.069	08:42:31.069	37.298893585	-3.682858395	0.2	1	1	-0.09496	-0.111644	0.028905	0.004	0.691896	0.691896	38	675	170.7	0.	169.5	-15.2	2	4
2273.319	08:42:31.319	37.298863672	-3.682840636	0.2	1	1	-0.087892	-0.110063	0.02876	0.003882	0.674941	0.674941	38	675	170.7	0.	169.5	-15.2	2	4
2273.569	08:42:31.569	37.298833843	-3.682823893	0.2	1	1	-0.100378	-0.111658	0.028583	0.003741	0.654345	0.654345	39	676	157.5	0.	153.2	-6.8	2	4
2273.819	08:42:31.819	37.298804191	-3.682807603	0.2	1	1	-0.11255	-0.112489	0.028466	0.003649	0.6409	0.6409	39	676	157.5	0.	153.2	-6.8	2	4
2274.069	08:42:32.069	37.298774896	-3.682791993	0.2	1	1	-0.122137	-0.113509	0.028363	0.003568	0.62902	0.62902	39	676	157.5	0.	153.2	-6.8	2	4
2274.319	08:42:32.319	37.298745771	-3.682778190	0.2	1	1	-0.09897	-0.108431	0.028273	0.003499	0.618728	0.618728	39	676	157.5	0.	153.2	-6.8	2	4
2274.569	08:42:32.569	37.298715909	-3.682767201	0.2	1	1	-0.046239	-0.102839	0.028077	0.003349	0.596363	0.596363	40	677	140.6	0.	140.	-1.8	2	4
2274.819	08:42:32.819	37.298685566	-3.682761398	0.2	1	1	0.045821	-0.088769	0.027874	0.003196	0.57332	0.57332	40	677	140.6	0.	140.	-1.8	2	4
2275.069	08:42:33.069	37.298655188	-3.682761575	0.2	1	1	0.136204	-0.074744	0.027528	0.002943	0.534542	0.534542	40	677	140.6	0.	140.	-1.8	2	4
2275.319	08:42:33.319	37.298625500	-3.682767174	0.2	1	1	0.221859	-0.061278	0.027119	0.002654	0.489273	0.489273	40	677	140.6	0.	140.	-1.8	2	4
2275.569	08:42:33.569	37.298596502	-3.682778195	0.2	1	1	0.299555	-0.049138	0.026612	0.00231	0.434087	0.434087	42	678	127.6	0.	127.	-2.9	2	4
2275.819	08:42:33.819	37.298569005	-3.682794758	0.2	1	1	0.38109	-0.034188	0.026004	0.001921	0.369357	0.369357	42	678	127.6	0.	127.	-2.9	2	4
2276.069	08:42:34.069	37.298543465	-3.682815739	0.2	1	1	0.437135	-0.023247	0.025378	0.001544	0.304146	0.304146	42	678	127.6	0.	127.	-2.9	2	4
2276.319	08:42:34.319	37.298519530	-3.682839781	0.2	1	1	0.474954	-0.016485	0.024659	0.001141	0.2313	0.2313	42	678	127.6	0.	127.	-2.9	2	4
2276.569	08:42:34.569	37.298496574	-3.682865976	0.2	1	1	0.468478	-0.02267	0.023931	0.000765	0.15974	0.15974	43	679	116.8	0.	115.8	-10.8	2	4
2276.819	08:42:34.819	37.298473708	-3.682892059	0.2	1	1	0.461967	-0.02881	0.023242	0.000436	0.093891	0.093891	43	679	116.8	0.	115.8	-10.8	2	4
2277.069	08:42:35.069	37.298451022	-3.682918368	0.2	1	1	0.461853	-0.032929	0.022546	0.000133	0.029388	0.029388	43	679	116.8	0.	115.8	-10.8	2	4
2277.319	08:42:35.319	37.298429144	-3.682945250	0.2	1	1	0.464752	-0.036194	0.021838	-0.00015	-0.034261	-0.034261	43	679	116.8	0.	115.8	-10.8	2	4
2277.569	08:42:35.569	37.298407802	-3.682972813	0.2	1	1	0.470653	-0.038711	0.021137	-0.000403	-0.095323	-0.095323	44	680	108.7	0.	106.2	-20.3	2	4
2277.819	08:42:35.819	37.298387442	-3.683002191	0.2	1	1	0.4921	-0.035442	0.020398	-0.000642	-0.157413	-0.157413	44	680	108.7	0.	106.2	-20.3	2	4
2278.069	08:42:36.069	37.298369234	-3.683033393	0.2	1	1	0.524231	-0.026605	0.019655	-0.000856	-0.217686	-0.217686	44	680	108.7	0.	106.2	-20.3	2	4
2278.319	08:42:36.319	37.298352820	-3.683066191	0.2	1	1	0.538055	-0.024423	0.018882	-0.00105	-0.278038	-0.278038	44	680	108.7	0.	106.2	-20.3	2	4
2278.569	08:42:36.569	37.298337660	-3.683100354	0.2	1	1	0.545666	-0.024507	0.018091	-0.00122	-0.337275	-0.337275	45	681	103.9	0.	98.5	-31.7	2	4
2278.819	08:42:36.819	37.298323306	-3.683135427	0.2	1	1	0.543437	-0.029451	0.017289	-0.001365	-0.394718	-0.394718	45	681	103.9	0.	98.5	-31.7	2	4
2279.069	08:42:37.069	37.298309489	-3.683171182	0.2	1	1	0.543494	-0.033216	0.016473	-0.001484	-0.450474	-0.450474	45	681	103.9	0.	98.5	-31.7	2	4
2279.319	08:42:37.319	37.298296390	-3.683207395	0.2	1	1	0.535489	-0.041379	0.015672	-0.001576	-0.502662	-0.502662	45	681	103.9	0.	98.5	-31.7	2	4
2279.569	08:42:37.569	37.298283648	-3.683244288	0.2	1	1	0.528011	-0.049894	0.01485	-0.001644	-0.553431	-0.553431	46	682	102.9	0.	92.5	-44.5	2	4
2279.819	08:42:37.819	37.298270724	-3.683281405	0.2	1	1	0.513914	-0.062511	0.014037	-0.001687	-0.600997	-0.600997	46	682	102.9	0.	92.5	-44.5	2	4
2280.069	08:42:38.069	37.298258158	-3.683318976	0.2	1	1	0.503547	-0.072885	0.013208	-0.001708	-0.646757	-0.646757	46	682	102.9	0.	92.5	-44.5	2	4
2280.319	08:42:38.319	37.298246041	-3.683356890	0.2	1	1	0.489102	-0.086588	0.012397	-0.001708	-0.688768	-0.688768	46	682	102.9	0.	92.5	-44.5	2	4
2280.569	08:42:38.569	37.298234461	-3.683395486	0.2	1	1	0.470628	-0.103471	0.011573	-0.001687	-0.728801	-0.728801	48	683	104.9	0.	87.2	-57.9	2	4
2280.819	08:42:38.819	37.298223149	-3.683434423	0.2	1	1	0.447207	-0.12397	0.010753	-0.001647	-0.765865	-0.765865	48	683	104.9	0.	87.2	-57.9	2	4
2281.069	08:42:39.069	37.298212106	-3.683473588	0.2	1	1	0.418507	-0.149137	0.009941	-0.00159	-0.799879	-0.799879	48	683	104.9	0.	87.2	-57.9	2	4
2281.319	08:42:39.319	37.298201691	-3.683513322	0.2	1	1	0.397124	-0.169977	0.009129	-0.001518	-0.831236	-0.831236	48	683	104.9	0.	87.2	-57.9	2	4
2281.569	08:42:39.569	37.298191902	-3.683553852	0.2	1	1	0.349588	-0.209661	0.008337	-0.001433	-0.859235	-0.859235	49	684	109.6	0.	82.5	-72.	2	4
2281.819	08:42:39.819	37.298182293	-3.683594497	0.2	1	1	0.29171	-0.256471	0.00756	-0.001337	-0.884271	-0.884271	49	684	109.6	0.	82.5	-72.	2	4
2282.069	08:42:40.069	37.298173404	-3.683635261	0.2	1	1	0.222462	-0.312513	0.006818	-0.001235	-0.905872	-0.905872	49	684	109.6	0.	82.5	-72.	2	4
2282.319	08:42:40.319	37.298165329	-3.683675694	0.2	1	1	0.13285	-0.383119	0.006089	-0.001126	-0.924926	-0.924926	49	684	109.6	0.	82.5	-72.	2	4
2282.569	08:42:40.569	37.298157703	-3.683716243	0.2	1	1	0.009725	-0.476922	0.005423	-0.00102	-0.940456	-0.940456	50	685	117.	0.	79.	-86.4	2	4
2282.819	08:42:40.819	37.298150709	-3.683756686	0.2	1	1	-0.143319	-0.587584	0.004876	-0.000928	-0.951846	-0.951846	50	685	117.	0.	79.	-86.4	2	4
2283.069	08:42:41.069	37.298144167	-3.683797020	0.2	1	1	-0.356527	-0.732407	0.004358	-0.000838	-0.961534	-0.961534	50	685	117.	0.	79.	-86.4	2	4
2283.319	08:42:41.319	37.298138166	-3.683837133	0.2	1	1	-0.556	-0.84181	0.004039	-0.000781	-0.966966	-0.966966	50	685	117.	0.	79.	-86.4	2	4
2283.569	08:42:41.569	37.298132618	-3.683876911	0.2	1	1	-0.743576	-0.909638	0.003899	-0.000756	-0.96921	-0.96921	51	686	126.	0.	76.	-100.7	2	4
2283.819	08:42:41.819	37.298127610	-3.683916921	0.2	1	1	-0.743576	-0.909638	0.003899	-0.000756	-0.96921	-0.96921	51	686	126.	0.	76.	-100.7	2	4
2284.069	08:42:42.069	37.298123232	-3.683956935	0.2	1	1	-0.913223	-0.836746	0.004039	-0.000781	-0.966972	-0.966972	51	686	126.	0.	76.	-100.7	2	4
2284.319	08:42:42.319	37.298119396	-3.683996842	0.2	1	1	-0.890285	-0.707277	0.00441	-0.000847	-0.960622	-0.960622	51	686	126.	0.	76.	-100.7	2	4
2284.569	08:42:42.569	37.298116011	-3.684036641	0.2	1	1	-0.853404	-0.58995	0.004858	-0.000925	-0.952201	-0.952201	52	687	136.7	0.	74.5	-114.8	2	4
2284.819	08:42:42.819	37.298113166	-3.684076669	0.2	1	1	-0.812424	-0.483499	0.005417	-0.001019	-0.940578	-0.940578	52	687	136.7	0.	74.5	-114.8	2	4
2285.069	08:42:43.069	37.298110951	-3.684116704	0.2	1	1	-0.769335	-0.39824	0.006042	-0.001119	-0.926075	-0.926075	52	687	136.7	0.	74.5	-114.8	2	4
2285.319	08:42:43.319	37.298109367	-3.684156857	0.2	1	1	-0.740614	-0.333319	0.006705	-0.001219	-0.908962	-0.908962	52	687	136.7	0.	74.5	-114.8	2	4
2285.569	08:42:43.569	37.298108325	-3.684196789	0.2	1	1	-0.715579	-0.279822	0.007392	-0.001315	-0.889361	-0.889361	54	688	148.5	0.	74.	-129.	2	4
2285.819	08:42:43.819	37.298107643	-3.684236725	0.2	1	1	-0.694448	-0.242724	0.008185	-0.001415	-0.864353	-0.864353	54	688	148.5	0.	74.	-129.	2	4
2286.069	08:42:44.069	37.298107414	-3.684276326	0.2	1	1	-0.681251	-0.209907	0.008932	-0.001498	-0.838433	-0.838433	54	688	148.5	0.	74.	-129.	2	4
2286.319	08:42:44.319	37.298107454	-3.684316155	0.2	1	1	-0.673643	-0.189215	0.009694	-0.00157	-0.809703	-0.809703	54	688	148.5	0.	74.	-129.	2	4
2286.569	08:42:44.569	37.298107585	-3.684355985	0.2	1	1	-0.666406	-0.167781	0.010434	-0.001627	-0.779522	-0.779522	55	689	160.9	0.	74.	-143.2	2	4
2286.819	08:42:44.819	37.298108167	-3.684395593	0.2	1	1	-0.662183	-0.151465	0.011221	-0.001672	-0.745013	-0.745013	55	689	160.9	0.	74.	-143.2	2	4
2287.069	08:42:45.069	37.298108569	-3.684435200	0.2	1	1	-0.659355	-0.137503	0.012032	-0.001701	-0.706832	-0.706832	55	689	160.9	0.	74.	-143.2	2	4
2287.319	08:42:45.319	37.298108569	-3.684435200	0.2	1	1	-0.657242	-0.123793	0.012851	-0.001711	-0.665571	-0.665571	55	689	160.9	0.	74.	-143.2	2	4
2287.569	08:42:45.569	37.298109107	-3.684513622	0.2	1	1	-0.657037	-0.116182	0.013654	-0.0017	-0.622449	-0.622449	56	690	173.4	0.	74.	-157.1	2	4
2287.819	08:42:45.819	37.298109107	-3.684513622	0.2	1	1	-0.656235	-0.11127	0.014445	-0.001668	-0.577469	-0.577469	56	690	173.4	0.	74.	-157.1	2	4
2288.069	08:42:46.069	37.298109693	-3.684552553	0.2	1	1	-0.656265	-0.109223	0.015259	-0.001613	-0.528511	-0.528511	56	690	173.4	0.	74.	-157.1	2	4
2288.319	08:42:46.319	37.298110822	-3.684591151	0.2	1	1	-0.6561	-0.107187	0.016045	-0.001536	-0.478649	-0.478649	56	690	173.4	0.	74.	-157.1	2	4
2288.569	08:42:46.569	37.298112494	-3.684629303	0.2	1	1	-0.657255	-0.101108	0.016829	-0.001435	-0.42647	-0.42647	57	691	186.1	0.	74.8	-170.7	2	4
2288.819	08:42:46.819	37.298114438	-3.684667118	0.2	1	1	-0.658296	-0.095918	0.017616	-0.001309	-0.371572	-0.371572	57	691	186.1	0.	74.8	-170.7	2	4
2289.069	08:42:47.069	37.298116206	-3.684704368	0.2	1	1	-0.660479	-0.09013	0.018378	-0.001162	-0.316029	-0.316029	57	691	186.1	0.	74.8	-170.7	2	4
2289.319	08:42:47.319	37.298117527	-3.684740937	0.2	1	1	-0.662559	-0.084298	0.019148	-0.000986	-0.257572	-0.257572	57	691	186.1	0.	74.8	-170.7	2	4
2289.569	08:42:47.569	37.298118308	-3.684777275	0.2	1	1	-0.664447	-0.079104	0.019926	-0.000781	-0.195996	-0.195996	58	692	198.2	0.	75.2	-183.7	2	4
2289.819	08:42:47.819	37.298118371	-3.684813156	0.2	1	1	-0.664059	-0.072877	0.020683	-0.000553	-0.133766	-0.133766	58	692	198.2	0.	75.2	-183.7	2	4
2290.069	08:42:48.069	37.298117354	-3.684848688	0.2	1	1	-0.663029	-0.066183	0.021456	-0.000291	-0.06777	-0.06777	58	692	198.2	0.	75.2	-183.7	2	4
2290.319	08:42:48.319	37.298115259	-3.684883533	0.2	1	1	-0.659274	-0.059572	0.02221	-5e-06	-0.001077	-0.001077	58	692	198.2	0.	75.2	-183.7	2	4
2290.569	08:42:48.569	37.298111543	-3.684918251	0.2	1	1	-0.652746	-0.053195	0.022969	0.000314	0.068303	0.068303	60	693	209.2	0.	74.	-196.	2	4
2290.819	08:42:48.819	37.298106208	-3.684952390	0.2	1	1	-0.643316	-0.047634	0.023738	0.00067	0.141119	0.141119	60	693	209.2	0.	74.	-196.	2	4
2291.069	08:42:49.069	37.298099341	-3.684986289	0.2	1	1	-0.633614	-0.043604	0.024513	0.001063	0.216759	0.216759	60	693	209.2	0.	74.	-196.	2	4
2291.319	08:42:49.319	37.298090491	-3.685020396	0.2	1	1	-0.620007	-0.039425	0.025287	0.001491	0.294869	0.294869	60	693	209.2	0.	74.	-196.	2	4
2291.569	08:42:49.569	37.298080291	-3.685054040	0.2	1	1	-0.591187	-0.030211	0.026079	0.001968	0.37728	0.37728	61	694	219.	0.	69.8	-208.	2	4
2291.819	08:42:49.819	37.298067749	-3.685087324	0.2	1	1	-0.575661	-0.027765	0.026864	0.002479	0.461391	0.461391	61	694	219.	0.	69.8	-208.	2	4
2292.069	08:42:50.069	37.298052959	-3.685119797	0.2	1	1	-0.538293	-0.018893	0.027636	0.003021	0.546615	0.546615	61	694	219.	0.	69.8	-208.	2	4
2292.319	08:42:50.319	37.298035921	-3.685151235	0.2	1	1	-0.504512	-0.012426	0.028395	0.003593	0.63276	0.63276	61	694	219.	0.	69.8	-208.	2	4
2292.569	08:42:50.569	37.298016639	-3.685181073	0.2	1	1	-0.475325	-0.008187	0.029144	0.004197	0.719997	0.719997	62	695	227.	0.	61.8	-218.9	2	4
2292.819	08:42:50.819	37.297995202	-3.685209424	0.2	1	1	-0.4578	-0.007263	0.029861	0.004811	0.805649	0.805649	62	695	227.	0.	61.8	-218.9	2	4
2293.069	08:42:51.069	37.297972421	-3.685236522	0.2	1	1	-0.460384	-0.011829	0.0306	0.005484	0.896089	0.896089	62	695	227.	0.	61.8	-218.9	2	4
2293.319	08:42:51.319	37.297925963	-3.685289582	0.2	1	1	-0.463385	-0.016409	0.031348	0.006206	0.989908	0.989908	62	695	227.	0.	61.8	-218.9	2	4
2293.569	08:42:51.569	37.297925963	-3.685289582	0.2	1	1	-0.464274	-0.020541	0.03211	0.006987	1.087905	1.087905	63	696	233.7	0.	51.5	-228.4	2	4
2293.819	08:42:51.819	37.297902553	-3.685316223	0.2	1	1	-0.464061	-0.02401	0.032867	0.007806	1.187517	1.187517	63	696	233.7	0.	51.5	-228.4	2	4
2294.069	08:42:52.069	37.297878963	-3.685342749	0.2	1	1	-0.463848	-0.027698	0.033635	0.008684	1.29089	1.29089	63	696	233.7	0.	51.5	-228.4	2	4
2294.319	08:42:52.319	37.297831967	-3.685395466	0.2	1	1	-0.464983	-0.031097	0.034395	0.0096	1.395555	1.395555	63	696	233.7	0.	51.5	-228.4	2	4
2294.569	08:42:52.569	37.297808832	-3.685421206	0.2	1	1	-0.461536	-0.033271	0.035137	0.010542	1.50007	1.50007	64	697	240.9	0.	41.2	-237.8	2	4
2294.819	08:42:52.819	37.297808832	-3.685421206	0.2	1	1	-0.462481	-0.036543	0.035883	0.011536	1.607414	1.607414	64	697	240.9	0.	41.2	-237.8	2	4
2295.069	08:42:53.069	37.297762654	-3.685472689	0.2	1	1	-0.459831	-0.039431	0.036664	0.012627	1.722056	1.722056	64	697	240.9	0.	41.2	-237.8	2	4
2295.319	08:42:53.319	37.297739339	-3.685498428	0.2	1	1	-0.453966	-0.040961	0.037425	0.013745	1.836309	1.836309	64	697	240.9	0.	41.2	-237.8	2	4
2295.569	08:42:53.569	37.297716027	-3.685523829	0.2	1	1	-0.447787	-0.042199	0.038176	0.014898	1.951228	1.951228	66	698	248.4	0.	31.	-247.	2	4
2295.819	08:42:53.819	37.297716027	-3.685523829	0.2	1	1	-0.450034	-0.045229	0.038923	0.016097	2.067825	2.067825	66	698	248.4	0.	31.	-247.	2	4
2296.069	08:42:54.069	37.297669674	-3.685574294	0.2	1	1	-0.444221	-0.046614	0.039687	0.017378	2.189447	2.189447	66	698	248.4	0.	31.	-247.	2	4
2296.319	08:42:54.319	37.297646542	-3.685599583	0.2	1	1	-0.446764	-0.049698	0.040479	0.018767	2.318089	2.318089	66	698	248.4	0.	31.	-247.	2	4
2296.569	08:42:54.569	37.297623501	-3.685624873	0.2	1	1	-0.434403	-0.049225	0.041242	0.020162	2.444353	2.444353	67	699	256.3	0.	20.8	-256.	2	4
2296.819	08:42:54.819	37.297600370	-3.685649937	0.2	1	1	-0.42929	-0.050489	0.042008	0.021621	2.57341	2.57341	67	699	256.3	0.	20.8	-256.	2	4
2297.069	08:42:55.069	37.297577060	-3.685674886	0.2	1	1	-0.422901	-0.051066	0.042769	0.02313	2.704058	2.704058	67	699	256.3	0.	20.8	-256.	2	4
2297.319	08:42:55.319	37.297553753	-3.685699384	0.2	1	1	-0.406565	-0.050148	0.043546	0.024733	2.83985	2.83985	67	699	256.3	0.	20.8	-256.	2	4
2297.569	08:42:55.569	37.297529639	-3.685723085	0.2	1	1	-0.369568	-0.045325	0.044305	0.02636	2.974899	2.974899	68	700	264.4	0.	10.5	-264.8	2	4
2297.819	08:42:55.819	37.297504725	-3.685744860	0.2	1	1	-0.330511	-0.039897	0.045033	0.027979	3.106554	3.106554	68	700	264.4	0.	10.5	-264.8	2	4
2298.069	08:42:56.069	37.297479014	-3.685764146	0.2	1	1	-0.267319	-0.030923	0.045729	0.029584	3.234649	3.234649	68	700	264.4	0.	10.5	-264.8	2	4
2298.319	08:42:56.319	37.297452062	-3.685779810	0.2	1	1	-0.183922	-0.019099	0.046384	0.031141	3.356829	3.356829	68	700	264.4	0.	10.5	-264.8	2	4
2298.569	08:42:56.569	37.297423694	-3.685790949	0.2	1	1	-0.084022	-0.005083	0.046987	0.032616	3.470726	3.470726	69	701	270.3	0.	-1.2	-270.9	2	4
2298.819	08:42:56.819	37.297394365	-3.685796888	0.2	1	1	0.012633	0.008358	0.047503	0.033912	3.569431	3.569431	69	701	270.3	0.	-1.2	-270.9	2	4
2299.069	08:42:57.069	37.297364522	-3.685798084	0.2	1	1	0.097494	0.020057	0.047934	0.035018	3.652762	3.652762	69	701	270.3	0.	-1.2	-270.9	2	4
2299.319	08:42:57.319	37.297334619	-3.685794089	0.2	1	1	0.188812	0.033004	0.048283	0.035929	3.72068	3.72068	69	701	270.3	0.	-1.2	-270.9	2	4
2299.569	08:42:57.569	37.297305197	-3.685784908	0.2	1	1	0.278717	0.04589	0.048571	0.036693	3.777249	3.777249	69	701	270.3	0.	-1.2	-270.9	2	4
2299.819	08:42:57.819	37.297276886	-3.685770661	0.2	1	1	0.349488	0.056177	0.04875	0.037171	3.812462	3.812462	70	702	270.2	0.	-14.5	-270.4	2	4
2300.069	08:42:58.069	37.297250133	-3.685752027	0.2	1	1	0.411509	0.065848	0.048797	0.037297	3.82173	3.82173	70	702	270.2	0.	-14.5	-270.4	2	4
2300.319	08:42:58.319	37.297225120	-3.685728670	0.2	1	1	0.484558	0.078435	0.04881	0.037334	3.824433	3.824433	70	702	270.2	0.	-14.5	-270.4	2	4
2300.569	08:42:58.569	37.297202750	-3.685700372	0.2	1	1	0.5503	0.090315	0.048637	0.036869	3.790267	3.790267	72	703	263.6	0.	-25.8	-263.	2	4
2300.819	08:42:58.819	37.297183289	-3.685667588	0.2	1	1	0.605214	0.101246	0.048404	0.03625	3.744473	3.744473	72	703	263.6	0.	-25.8	-263.	2	4
2301.069	08:42:59.069	37.297167548	-3.685630889	0.2	1	1	0.643841	0.109528	0.048031	0.035271	3.671701	3.671701	72	703	263.6	0.	-25.8	-263.	2	4
2301.319	08:42:59.319	37.297155156	-3.685591513	0.2	1	1	0.673737	0.118479	0.047565	0.034071	3.581468	3.581468	72	703	263.6	0.	-25.8	-263.	2	4
2301.569	08:42:59.569	37.297145393	-3.685549678	0.2	1	1	0.687671	0.122789	0.047059	0.032795	3.484451	3.484451	72	703	263.6	0.	-25.8	-263.	2	4
2301.819	08:42:59.819	37.297137890	-3.685506848	0.2	1	1	0.698227	0.127248	0.046468	0.031344	3.372586	3.372586	73	704	251.1	0.	-32.2	-249.7	2	4
2302.069	08:43:0.069	37.297132646	-3.685462910	0.2	1	1	0.708103	0.131037	0.045879	0.029934	3.262327	3.262327	73	704	251.1	0.	-32.2	-249.7	2	4
2302.319	08:43:0.319	37.297129750	-3.685418204	0.2	1	1	0.716824	0.134596	0.045207	0.028375	3.138354	3.138354	73	704	251.1	0.	-32.2	-249.7	2	4
2302.569	08:43:0.569	37.297128387	-3.685373286	0.2	1	1	0.71692	0.136182	0.044535	0.026865	3.016226	3.016226	73	704	251.1	0.	-32.2	-249.7	2	4
2302.819	08:43:0.819	37.297128387	-3.685373286	0.2	1	1	0.715845	0.13778	0.043836	0.025349	2.891275	2.891275	74	705	235.9	0.	-34.2	-234.1	2	4
2303.069	08:43:1.069	37.297127644	-3.685283693	0.2	1	1	0.712403	0.13799	0.043149	0.023906	2.770213	2.770213	74	705	235.9	0.	-34.2	-234.1	2	4
2303.319	08:43:1.319	37.297128264	-3.685238906	0.2	1	1	0.715064	0.141045	0.042473	0.022537	2.65304	2.65304	74	705	235.9	0.	-34.2	-234.1	2	4
2303.569	08:43:1.569	37.297129967	-3.685193903	0.2	1	1	0.714839	0.142052	0.041804	0.021227	2.538879	2.538879	74	705	235.9	0.	-34.2	-234.1	2	4
2303.819	08:43:1.819	37.297132209	-3.685149244	0.2	1	1	0.710972	0.142411	0.041112	0.01992	2.422619	2.422619	75	706	220.2	0.	-34.2	-218.2	2	4
2304.069	08:43:2.069	37.297134720	-3.685104586	0.2	1	1	0.705653	0.144556	0.040426	0.018672	2.309386	2.309386	75	706	220.2	0.	-34.2	-218.2	2	4
2304.319	08:43:2.319	37.297137053	-3.685059815	0.2	1	1	0.696295	0.146486	0.039705	0.017409	2.192363	2.192363	75	706	220.2	0.	-34.2	-218.2	2	4
2304.569	08:43:2.569	37.297138933	-3.685015265	0.2	1	1	0.6861	0.145125	0.039097	0.016385	2.09539	2.09539	75	706	220.2	0.	-34.2	-218.2	2	4
2304.819	08:43:2.819	37.297140811	-3.684971166	0.2	1	1	0.673173	0.144054	0.038455	0.01534	1.994564	1.994564	76	707	204.4	0.	-33.2	-202.4	2	4
2305.069	08:43:3.069	37.297142326	-3.684927402	0.2	1	1	0.663847	0.144907	0.037886	0.014447	1.906635	1.906635	76	707	204.4	0.	-33.2	-202.4	2	4
2305.319	08:43:3.319	37.297144112	-3.684883641	0.2	1	1	0.651222	0.144328	0.037283	0.013532	1.814748	1.814748	76	707	204.4	0.	-33.2	-202.4	2	4
2305.569	08:43:3.569	37.297145986	-3.684840106	0.2	1	1	0.649359	0.145904	0.03675	0.012751	1.734869	1.734869	76	707	204.4	0.	-33.2	-202.4	2	4
2305.819	08:43:3.819	37.297149121	-3.684796809	0.2	1	1	0.65029	0.146921	0.03613	0.011875	1.643354	1.643354	78	708	189.	0.	-32.8	-186.8	2	4
2306.069	08:43:4.069	37.297153607	-3.684753636	0.2	1	1	0.651718	0.148389	0.035525	0.011052	1.555548	1.555548	78	708	189.	0.	-32.8	-186.8	2	4
2306.319	08:43:4.319	37.297158994	-3.684710585	0.2	1	1	0.643169	0.147782	0.034996	0.01036	1.480116	1.480116	78	708	189.	0.	-32.8	-186.8	2	4
2306.569	08:43:4.569	37.297164558	-3.684668099	0.2	1	1	0.630856	0.14788	0.034374	0.009574	1.392615	1.392615	78	708	189.	0.	-32.8	-186.8	2	4
2306.819	08:43:4.819	37.297170121	-3.684625839	0.2	1	1	0.61688	0.147482	0.033777	0.008852	1.310304	1.310304	79	709	173.6	0.	-30.8	-171.6	2	4
2307.069	08:43:5.069	37.297175772	-3.684583918	0.2	1	1	0.605375	0.145604	0.033248	0.008236	1.238537	1.238537	79	709	173.6	0.	-30.8	-171.6	2	4
2307.319	08:43:5.319	37.297181507	-3.684542900	0.2	1	1	0.591169	0.144296	0.032695	0.007615	1.164607	1.164607	79	709	173.6	0.	-30.8	-171.6	2	4
2307.569	08:43:5.569	37.297187331	-3.684502222	0.2	1	1	0.576843	0.144056	0.032214	0.007096	1.101434	1.101434	79	709	173.6	0.	-30.8	-171.6	2	4
2307.819	08:43:5.819	37.297193153	-3.684461882	0.2	1	1	0.562844	0.143057	0.031701	0.006562	1.034976	1.034976	80	710	158.7	0.	-28.2	-156.8	2	4
2308.069	08:43:6.069	37.297198792	-3.684421992	0.2	1	1	0.547483	0.143104	0.031262	0.006122	0.979085	0.979085	80	710	158.7	0.	-28.2	-156.8	2	4
2308.319	08:43:6.319	37.297204520	-3.684382329	0.2	1	1	0.530738	0.14309	0.030788	0.005662	0.919447	0.919447	80	710	158.7	0.	-28.2	-156.8	2	4
2308.569	08:43:6.569	37.297210247	-3.684342778	0.2	1	1	0.514317	0.142568	0.030454	0.005348	0.878065	0.878065	80	710	158.7	0.	-28.2	-156.8	2	4
2308.819	08:43:6.819	37.297215791	-3.684303677	0.2	1	1	0.493463	0.140686	0.030023	0.004955	0.82525	0.82525	81	711	144.4	0.	-25.2	-139.2	2	4
2309.069	08:43:7.069	37.297221154	-3.684264799	0.2	1	1	0.474376	0.14015	0.029669	0.004643	0.78246	0.78246	81	711	144.4	0.	-25.2	-139.2	2	4
