Time	UTC	GPS_lat(deg)	GPS_long(deg)	GVF:omega	GVF:omega_d	GVF:t_norm	GVF:n_norm	GVF:error	GVF:phi	DATALINK_REPORT:downlink_ovrn	DATALINK_REPORT:uplink_rate	DATALINK_REPORT:downlink_rate	DATALINK_REPORT:downlink_nb_msgs	DATALINK_REPORT:uplink_nb_msgs	DATALINK_REPORT:uplink_lost_time	ENERGY:voltage	ENERGY:throttle	PPRZ_MODE:ap_mode	NAVIGATION:oval_count	NAVIGATION:circle_count	NAVIGATION:kill_auto_throttle	NAVIGATION:stage_time	NAVIGATION:block_time	NAVIGATION:flight_time	NAVIGATION:dist_home	NAVIGATION:dist_wp	NAVIGATION:pos_y	NAVIGATION:pos_x	NAVIGATION:cur_stage	NAVIGATION:cur_block	GPS:utm_north	GPS:utm_east	GPS:mode
64.413	10:57:14.413	37.298749701	-3.684719137	-0.108365	-0.12484	0.021881	-0.000533	-0.030466	-0.030466	0	0	1090	0	12	4	12.6	52	2	0	0	0	34	34	41	227.	0.	142.8	-176.8	2	4	412823422	43931518	3
64.663	10:57:14.663	37.298773273	-3.684695544	-0.105638	-0.124779	0.021844	-0.000589	-0.033733	-0.033733	0	0	1090	0	12	4	12.6	52	2	0	0	0	34	34	41	227.	0.	142.8	-176.8	2	4	412823682	43931729	3
64.913	10:57:14.913	37.298788421	-3.684679095	-0.107095	-0.125146	0.021848	-0.000584	-0.0334	-0.0334	0	0	1076	0	13	5	12.6	52	2	0	0	0	34	34	41	227.	0.	142.8	-176.8	2	4	412823849	43931876	3
65.163	10:57:15.163	37.298810652	-3.684653684	-0.108187	-0.125528	0.021846	-0.000587	-0.033602	-0.033602	0	0	1076	0	13	5	12.6	53	2	0	0	0	35	35	42	227.2	0.	151.	-169.8	2	4	412824094	43932103	3
65.413	10:57:15.413	37.298825085	-3.684636213	-0.107321	-0.125777	0.021821	-0.000625	-0.035827	-0.035827	0	0	1076	0	13	5	12.6	53	2	0	0	0	35	35	42	227.2	0.	151.	-169.8	2	4	412824253	43932259	3
65.663	10:57:15.663	37.298846064	-3.684609098	-0.107331	-0.126053	0.02181	-0.000642	-0.036795	-0.036795	0	0	1076	0	13	5	12.6	53	2	0	0	0	35	35	42	227.2	0.	151.	-169.8	2	4	412824484	43932501	3
65.913	10:57:15.913	37.298859602	-3.684590491	-0.110991	-0.126429	0.021848	-0.000583	-0.033383	-0.033383	0	0	1076	0	13	5	12.6	53	2	0	0	0	35	35	42	227.2	0.	151.	-169.8	2	4	412824633	43932667	3
66.163	10:57:16.163	37.298879328	-3.684561785	-0.112846	-0.126737	0.02186	-0.000565	-0.032318	-0.032318	0	0	1076	0	13	5	12.6	53	2	0	0	0	36	36	43	226.6	0.	158.8	-161.6	2	4	412824850	43932923	3
66.413	10:57:16.413	37.298891971	-3.684542154	-0.109193	-0.12688	0.021797	-0.000661	-0.037906	-0.037906	0	0	1076	0	13	5	12.6	53	2	0	0	0	36	36	43	226.6	0.	158.8	-161.6	2	4	412824989	43933098	3
66.663	10:57:16.663	37.298910174	-3.684511855	-0.108624	-0.127067	0.021778	-0.00069	-0.039594	-0.039594	0	0	1076	0	13	5	12.6	53	2	0	0	0	36	36	43	226.6	0.	158.8	-161.6	2	4	412825189	43933368	3
66.913	10:57:16.913	37.298921741	-3.684491199	-0.109985	-0.127173	0.021799	-0.000659	-0.037764	-0.037764	0	0	1076	0	13	5	12.6	53	2	0	0	0	0	0	44	225.6	0.	163.5	-155.4	0	6	412825316	43933552	3
67.163	10:57:17.163	37.298938599	-3.684459646	0.497411	-0.	0.	75.002174	4.328146	4.328146	0	0	1076	0	13	5	12.6	53	2	0	0	0	0	0	44	225.3	0.	165.5	-152.6	2	6	412825501	43933833	3
67.413	10:57:17.413	37.298949897	-3.684438762	0.50335	-0.	0.	75.881493	4.414046	4.414046	0	0	1076	0	13	5	12.6	54	2	0	0	0	0	0	44	225.3	0.	165.5	-152.6	2	6	412825625	43934019	3
67.663	10:57:17.663	37.298967651	-3.684408007	0.515328	-0.	0.	76.449005	4.469964	4.469964	0	0	1076	0	13	5	12.6	54	2	0	0	0	0	0	44	225.3	0.	165.5	-152.6	2	6	412825820	43934293	3
67.913	10:57:17.913	37.298980654	-3.684388493	0.532751	0.	0.	77.022232	4.526829	4.526829	0	0	1076	0	13	5	12.6	54	2	0	0	0	0	0	44	225.3	0.	165.5	-152.6	2	6	412825963	43934467	3
68.163	10:57:18.163	37.299002262	-3.684361722	0.561186	-0.	0.	77.645874	4.589132	4.589132	0	0	1076	0	13	5	12.6	54	2	0	0	0	2	2	45	224.3	0.	172.	-143.7	2	6	412826201	43934706	3
68.413	10:57:18.413	37.299018307	-3.684345958	0.584315	-0.	0.	78.138245	4.638642	4.638642	0	0	1076	0	13	5	12.6	55	2	0	0	0	2	2	45	224.3	0.	172.	-143.7	2	6	412826378	43934847	3
68.663	10:57:18.663	37.299044832	-3.684326114	0.594409	-0.	0.	78.370003	4.662045	4.662045	0	0	1076	0	13	5	12.6	55	2	0	0	0	2	2	45	224.3	0.	172.	-143.7	2	6	412826671	43935025	3
68.913	10:57:18.913	37.299062918	-3.684316123	0.599307	-0.	0.	78.438217	4.668946	4.668946	0	0	1076	0	13	5	12.6	55	2	0	0	0	2	2	45	224.3	0.	172.	-143.7	2	6	412826871	43935115	3
69.163	10:57:19.163	37.299092727	-3.684305110	0.59714	0.	0.	78.418396	4.666941	4.666941	0	0	1076	0	13	5	12.6	55	2	0	0	0	3	3	46	228.6	0.	182.	-138.1	2	6	412827201	43935215	3
69.413	10:57:19.413	37.299113301	-3.684301122	0.588568	-0.	0.	78.275116	4.652457	4.652457	0	0	1076	0	13	5	12.6	55	2	0	0	0	3	3	46	228.6	0.	182.	-138.1	2	6	412827429	43935252	3
69.663	10:57:19.663	37.299144493	-3.684300389	0.56487	0.	0.	77.836449	4.608262	4.608262	0	0	1076	0	13	5	12.6	56	2	0	0	0	3	3	46	228.6	0.	182.	-138.1	2	6	412827775	43935261	3
69.913	10:57:19.913	37.299165297	-3.684303511	0.528106	0.	0.	77.17807	4.542356	4.542356	0	0	1121	0	15	3	12.6	56	2	0	0	0	3	3	46	228.6	0.	182.	-138.1	2	6	412828006	43935235	3
70.163	10:57:20.163	37.299195706	-3.684313490	0.496346	-0.	0.	76.603149	4.485219	4.485219	0	0	1121	0	15	3	12.6	56	2	0	0	0	4	4	47	237.7	0.	193.2	-138.2	2	6	412828344	43935149	3
70.413	10:57:20.413	37.299215118	-3.684323595	0.458812	-0.	0.	75.964325	4.422184	4.422184	0	0	1121	0	15	3	12.6	56	2	0	0	0	4	4	47	237.7	0.	193.2	-138.2	2	6	412828560	43935061	3
70.663	10:57:20.663	37.299242223	-3.684343699	0.393151	0.	0.	74.785126	4.307082	4.307082	0	0	1121	0	15	3	12.6	57	2	0	0	0	4	4	47	237.7	0.	193.2	-138.2	2	6	412828862	43934885	3
70.913	10:57:20.913	37.299258713	-3.684360209	0.317762	-0.	0.	73.466179	4.18026	4.18026	0	0	1121	0	15	3	12.6	57	2	0	0	0	4	4	47	237.7	0.	193.2	-138.2	2	6	412829046	43934740	3
71.163	10:57:21.163	37.299280631	-3.684388954	0.265921	-0.	0.	72.504066	4.089022	4.089022	0	0	1121	0	15	3	12.6	57	2	0	0	0	5	5	48	249.4	0.	203.2	-144.2	2	6	412829291	43934487	3
71.413	10:57:21.413	37.299293217	-3.684410280	0.215707	0.	0.	71.442146	3.989569	3.989569	0	0	1121	0	15	3	12.6	57	2	0	0	0	5	5	48	249.4	0.	203.2	-144.2	2	6	412829432	43934299	3
71.663	10:57:21.663	37.299309062	-3.684444725	0.145225	-0.	0.	69.861397	3.843941	3.843941	0	0	1121	0	15	3	12.6	57	2	0	0	0	5	5	48	249.4	0.	203.2	-144.2	2	6	412829610	43933995	3
71.913	10:57:21.913	37.299317846	-3.684468950	0.086805	-0.	0.	68.170265	3.691332	3.691332	0	0	1121	0	15	3	12.6	57	2	0	0	0	5	5	48	249.4	0.	203.2	-144.2	2	6	412829709	43933781	3
72.163	10:57:22.163	37.299328536	-3.684506281	0.054708	-0.	0.	67.053856	3.592385	3.592385	0	0	1121	0	15	3	12.6	57	2	0	0	0	6	6	49	260.	0.	209.	-154.4	2	6	412829830	43933451	3
72.413	10:57:22.413	37.299334338	-3.684531834	0.028103	0.	0.	65.888474	3.49062	3.49062	0	0	1121	0	15	3	12.6	57	2	0	0	0	6	6	49	260.	0.	209.	-154.4	2	6	412829896	43933225	3
72.663	10:57:22.663	37.299341505	-3.684570487	-0.003544	0.	0.	64.177505	3.344018	3.344018	0	0	1121	0	15	3	12.6	57	2	0	0	0	6	6	49	260.	0.	209.	-154.4	2	6	412829978	43932883	3
72.913	10:57:22.913	37.299345502	-3.684596362	-0.025083	-0.	0.	62.440632	3.198596	3.198596	0	0	1121	0	15	3	12.6	57	2	0	0	0	6	6	49	260.	0.	209.	-154.4	2	6	412830024	43932654	3
73.163	10:57:23.163	37.299350686	-3.684635223	-0.035932	-0.	0.	61.307426	3.105552	3.105552	0	0	1121	0	15	3	12.6	57	2	0	0	0	8	8	50	269.	0.	211.8	-165.8	2	6	412830084	43932310	3
73.413	10:57:23.413	37.299353691	-3.684661089	-0.044302	0.	0.	60.154053	3.012338	3.012338	0	0	1121	0	15	3	12.6	57	2	0	0	0	8	8	50	269.	0.	211.8	-165.8	2	6	412830119	43932081	3
73.663	10:57:23.663	37.299357792	-3.684700053	-0.051305	0.	0.	58.389687	2.872624	2.872624	0	0	1121	0	15	3	12.6	57	2	0	0	0	8	8	50	269.	0.	211.8	-165.8	2	6	412830167	43931736	3
73.913	10:57:23.913	37.299360437	-3.684725802	-0.056274	-0.	0.	56.650547	2.738301	2.738301	0	0	1121	0	15	3	12.6	57	2	0	0	0	8	8	50	269.	0.	211.8	-165.8	2	6	412830198	43931508	3
74.163	10:57:24.163	37.299364269	-3.684764651	-0.057234	0.	0.	55.463436	2.648538	2.648538	0	0	1121	0	15	3	12.6	57	2	0	0	0	9	9	51	277.5	0.	213.5	-177.2	2	6	412830243	43931164	3
74.413	10:57:24.413	37.299366734	-3.684790399	-0.057854	-0.	0.	54.313076	2.563034	2.563034	0	0	1121	0	15	3	12.6	57	2	0	0	0	9	9	51	277.5	0.	213.5	-177.2	2	6	412830272	43930936	3
74.663	10:57:24.663	37.299370386	-3.684829020	-0.058243	-0.	0.	52.543171	2.434311	2.434311	0	0	1121	0	15	3	12.6	57	2	0	0	0	9	9	51	277.5	0.	213.5	-177.2	2	6	412830315	43930594	3
74.913	10:57:24.913	37.299372941	-3.684854769	-0.05792	-0.	0.	51.393471	2.352523	2.352523	0	0	1121	0	15	3	12.6	57	2	0	0	0	9	9	51	277.5	0.	213.5	-177.2	2	6	412830345	43930366	3
75.163	10:57:25.163	37.299376866	-3.684893167	-0.055715	-0.	0.	49.558136	2.22492	2.22492	0	0	1076	0	16	5	12.6	57	2	0	0	0	10	10	52	285.9	0.	214.8	-188.6	2	6	412830391	43930026	3
75.413	10:57:25.413	37.299379511	-3.684918804	-0.054142	-0.	0.	47.796047	2.105812	2.105812	0	0	1076	0	16	5	12.6	57	2	0	0	0	10	10	52	285.9	0.	214.8	-188.6	2	6	412830422	43929799	3
75.663	10:57:25.663	37.299383616	-3.684957091	-0.052575	0.	0.	46.557106	2.024044	2.024044	0	0	1076	0	16	5	12.6	57	2	0	0	0	10	10	52	285.9	0.	214.8	-188.6	2	6	412830470	43929460	3
75.913	10:57:25.913	37.299386443	-3.684982617	-0.051337	-0.	0.	45.339588	1.945271	1.945271	0	0	1076	0	16	5	12.6	57	2	0	0	0	10	10	52	285.9	0.	214.8	-188.6	2	6	412830503	43929234	3
76.163	10:57:26.163	37.299390729	-3.685020906	-0.049584	-0.	0.	43.52422	1.830704	1.830704	0	0	1076	0	16	5	12.6	57	2	0	0	0	11	11	53	294.5	0.	216.2	-199.9	2	6	412830553	43928895	3
76.413	10:57:26.413	37.299393736	-3.685046433	-0.047918	-0.	0.	41.656654	1.716416	1.716416	0	0	1076	0	16	5	12.6	57	2	0	0	0	11	11	53	294.5	0.	216.2	-199.9	2	6	412830588	43928669	3
76.663	10:57:26.663	37.299398293	-3.685084498	-0.045843	-0.	0.	40.39053	1.640974	1.640974	0	0	1076	0	16	5	12.6	57	2	0	0	0	11	11	53	294.5	0.	216.2	-199.9	2	6	412830641	43928332	3
76.913	10:57:26.913	37.299401570	-3.685110028	-0.044394	-0.	0.	39.097588	1.565619	1.565619	0	0	1076	0	16	5	12.6	57	2	0	0	0	11	11	53	294.5	0.	216.2	-199.9	2	6	412830679	43928106	3
77.163	10:57:27.163	37.299406307	-3.685148208	-0.043676	-0.	0.	37.245014	1.460588	1.460588	0	0	1076	0	16	5	12.6	57	2	0	0	0	12	12	54	303.7	0.	218.2	-211.2	2	6	412830734	43927768	3
77.413	10:57:27.413	37.299409495	-3.685173624	-0.042725	0.	0.	35.320343	1.355092	1.355092	0	0	1076	0	16	5	12.6	57	2	0	0	0	12	12	54	303.7	0.	218.2	-211.2	2	6	412830771	43927543	3
77.663	10:57:27.663	37.299414502	-3.685211694	-0.041277	-0.	0.	34.018574	1.285807	1.285807	0	0	1076	0	16	5	12.6	57	2	0	0	0	12	12	54	303.7	0.	218.2	-211.2	2	6	412830829	43927206	3
77.913	10:57:27.913	37.299417960	-3.685237225	-0.039891	-0.	0.	32.669529	1.215746	1.215746	0	0	1076	0	16	5	12.6	57	2	0	0	0	12	12	54	303.7	0.	218.2	-211.2	2	6	412830869	43926980	3
78.163	10:57:28.163	37.299423238	-3.685275297	-0.038038	-0.	0.	30.647856	1.114026	1.114026	0	0	1076	0	16	5	12.6	57	2	0	0	0	14	14	55	312.9	0.	220.	-222.4	2	6	412830930	43926643	3
78.413	10:57:28.413	37.299426696	-3.685300829	-0.038794	-0.	0.	28.646843	1.017153	1.017153	0	0	1076	0	16	5	12.6	57	2	0	0	0	14	14	55	312.9	0.	220.	-222.4	2	6	412830970	43926417	3
78.663	10:57:28.663	37.299432064	-3.685338901	-0.036454	0.	0.	27.243391	0.951432	0.951432	0	0	1076	0	16	5	12.6	57	2	0	0	0	14	14	55	312.9	0.	220.	-222.4	2	6	412831032	43926080	3
78.913	10:57:28.913	37.299435702	-3.685364434	-0.036661	-0.	0.	25.877266	0.889194	0.889194	0	0	1076	0	16	5	12.6	57	2	0	0	0	14	14	55	312.9	0.	220.	-222.4	2	6	412831074	43925854	3
79.163	10:57:29.163	37.299441249	-3.685402622	-0.036027	-0.	0.	23.761925	0.796145	0.796145	0	0	1076	0	16	5	12.6	57	2	0	0	0	15	15	56	322.3	0.	222.	-233.7	2	6	412831138	43925516	3
79.413	10:57:29.413	37.299444888	-3.685428042	-0.034802	-0.	0.	21.608467	0.705485	0.705485	0	0	1076	0	16	5	12.6	57	2	0	0	0	15	15	56	322.3	0.	222.	-233.7	2	6	412831180	43925291	3
79.663	10:57:29.663	37.299450616	-3.685466231	-0.035186	0.	0.	20.155706	0.646593	0.646593	0	0	1076	0	16	5	12.6	57	2	0	0	0	15	15	56	322.3	0.	222.	-233.7	2	6	412831246	43924953	3
79.913	10:57:29.913	37.299454435	-3.685491653	-0.032767	-0.	0.	18.624838	0.586474	0.586474	0	0	1076	0	16	5	12.6	57	2	0	0	0	15	15	56	322.3	0.	222.	-233.7	2	6	412831290	43924728	3
80.163	10:57:30.163	37.299460343	-3.685529844	-0.032812	-0.	0.	16.386465	0.502079	0.502079	0	0	1092	0	17	5	12.6	57	2	0	0	0	16	16	57	332.1	0.	224.2	-245.	2	6	412831358	43924390	3
80.413	10:57:30.413	37.299464251	-3.685555379	-0.032126	-0.	0.	14.81899	0.445403	0.445403	0	0	1092	0	17	5	12.6	57	2	0	0	0	16	16	57	332.1	0.	224.2	-245.	2	6	412831403	43924164	3
80.663	10:57:30.663	37.299470250	-3.685593458	-0.029269	-0.	0.	12.430796	0.362788	0.362788	0	0	1092	0	17	5	12.6	57	2	0	0	0	16	16	57	332.1	0.	224.2	-245.	2	6	412831472	43923827	3
80.913	10:57:30.913	37.299474339	-3.685618882	1.402615	1.133626	5.663751	10.024652	0.28398	0.28398	0	0	1092	0	17	5	12.6	57	2	0	0	0	16	16	57	332.1	0.	224.2	-245.	2	6	412831519	43923602	3
81.163	10:57:31.163	37.299480337	-3.685657186	1.011989	0.631251	7.839482	8.414994	0.233664	0.233664	0	0	1092	0	17	5	12.6	57	2	0	0	0	17	17	58	342.	0.	226.5	-256.2	2	6	412831588	43923263	3
81.413	10:57:31.413	37.299483885	-3.685682719	0.841024	0.388726	9.31839	6.730715	0.183019	0.183019	0	0	1092	0	17	5	12.6	57	2	0	0	0	17	17	58	342.	0.	226.5	-256.2	2	6	412831629	43923037	3
81.663	10:57:31.663	37.299487807	-3.685721343	0.681399	0.166707	10.730509	4.166293	0.109723	0.109723	0	0	1092	0	17	5	12.6	57	2	0	0	0	17	17	58	342.	0.	226.5	-256.2	2	6	412831675	43922695	3
81.913	10:57:31.913	37.299488829	-3.685747190	0.534927	-0.01055	11.481765	1.552374	0.03957	0.03957	0	0	1092	0	17	5	12.6	57	2	0	0	0	17	17	58	342.	0.	226.5	-256.2	2	6	412831688	43922466	3
82.163	10:57:32.163	37.299487069	-3.685786440	0.426653	-0.130167	11.646673	0.193918	-0.004836	-0.004836	0	0	1092	0	17	5	12.6	57	2	0	0	0	18	18	59	351.4	0.	227.8	-267.7	2	6	412831671	43922118	3
82.413	10:57:32.413	37.299483223	-3.685812469	0.305199	-0.258385	11.562113	1.888794	-0.046118	-0.046118	0	0	1092	0	17	5	12.6	57	2	0	0	0	18	18	59	351.4	0.	227.8	-267.7	2	6	412831630	43921887	3
82.663	10:57:32.663	37.299473539	-3.685850292	0.092801	-0.478837	11.0104	4.318382	-0.102289	-0.102289	0	0	1092	0	17	5	12.6	57	2	0	0	0	18	18	59	351.4	0.	227.8	-267.7	2	6	412831525	43921551	3
82.913	10:57:32.913	37.299464655	-3.685874583	-0.158129	-0.737967	9.97318	6.48166	-0.149444	-0.149444	0	0	1092	0	17	5	12.6	59	2	0	0	0	18	18	59	351.4	0.	227.8	-267.7	2	6	412831428	43921335	3
83.163	10:57:33.163	37.299448588	-3.685909528	-0.395668	-0.986665	8.840366	7.976742	-0.180524	-0.180524	0	0	1092	0	17	5	12.6	59	2	0	0	0	20	20	60	357.6	0.	224.2	-278.7	2	6	412831252	43921024	3
83.413	10:57:33.413	37.299436830	-3.685931988	-0.68611	-1.284521	7.553321	9.189753	-0.204864	-0.204864	0	0	1092	0	17	5	12.6	59	2	0	0	0	20	20	60	357.6	0.	224.2	-278.7	2	6	412831123	43920824	3
83.663	10:57:33.663	37.299419149	-3.685965564	-2.107945	-2.6884	4.03865	11.140997	-0.242425	-0.242425	0	0	1092	0	17	5	12.6	59	2	0	0	0	20	20	60	357.6	0.	224.2	-278.7	2	6	412830929	43920525	3
83.913	10:57:33.913	37.299407930	-3.685988254	0.481718	-0.	0.	13.017337	-0.27676	-0.27676	0	0	1092	0	17	5	12.6	58	2	0	0	0	20	20	60	357.6	0.	224.2	-278.7	2	6	412830806	43920323	3
84.163	10:57:34.163	37.299393033	-3.686023660	0.473521	-0.	0.	14.424334	-0.301404	-0.301404	0	0	1092	0	17	5	12.6	58	2	0	0	0	21	21	61	361.8	0.	218.	-288.9	2	6	412830643	43920008	3
84.413	10:57:34.413	37.299383791	-3.686047497	0.478734	-0.	0.	15.734759	-0.323536	-0.323536	0	0	1092	0	17	5	12.6	58	2	0	0	0	21	21	61	361.8	0.	218.	-288.9	2	6	412830542	43919796	3
84.663	10:57:34.663	37.299369793	-3.686083024	0.502563	0.	0.	17.933279	-0.358958	-0.358958	0	0	1092	0	17	5	12.6	58	2	0	0	0	21	21	61	361.8	0.	218.	-288.9	2	6	412830389	43919480	3
84.913	10:57:34.913	37.299359564	-3.686106175	0.529103	-0.	0.	19.158092	-0.377797	-0.377797	0	0	1092	0	17	5	12.6	58	2	0	0	0	21	21	61	361.8	0.	218.	-288.9	2	6	412830277	43919274	3
85.163	10:57:35.163	37.299341617	-3.686138846	0.569064	0.	0.	20.609711	-0.399329	-0.399329	0	0	1086	0	18	5	12.6	58	2	0	0	0	22	22	62	366.8	0.	212.5	-299.2	2	6	412830080	43918983	3
85.413	10:57:35.413	37.299327620	-3.686158915	0.588557	0.	0.	21.319136	-0.409546	-0.409546	0	0	1086	0	18	5	12.6	58	2	0	0	0	22	22	62	366.8	0.	212.5	-299.2	2	6	412829926	43918804	3
85.663	10:57:35.663	37.299303668	-3.686185665	0.599994	-0.	0.	21.824211	-0.416701	-0.416701	0	0	1086	0	18	5	12.6	58	2	0	0	0	22	22	62	366.8	0.	212.5	-299.2	2	6	412829662	43918565	3
85.913	10:57:35.913	37.299285824	-3.686200735	0.593844	0.	0.	21.594753	-0.413463	-0.413463	0	0	1086	0	18	5	12.6	58	2	0	0	0	22	22	62	366.8	0.	212.5	-299.2	2	6	412829465	43918430	3
86.163	10:57:36.163	37.299256514	-3.686218860	0.562276	-0.	0.	20.650837	-0.399926	-0.399926	0	0	1086	0	18	5	12.6	60	2	0	0	0	23	23	63	368.	0.	203.5	-306.8	2	6	412829141	43918267	3
86.413	10:57:36.413	37.299235733	-3.686227359	0.505894	0.	0.	18.974375	-0.375011	-0.375011	0	0	1086	0	18	5	12.6	60	2	0	0	0	23	23	63	368.	0.	203.5	-306.8	2	6	412828911	43918190	3
86.663	10:57:36.663	37.299203241	-3.686234624	0.456898	-0.	0.	17.40675	-0.350665	-0.350665	0	0	1086	0	18	5	12.6	60	2	0	0	0	23	23	63	368.	0.	203.5	-306.8	2	6	412828551	43918123	3
86.913	10:57:36.913	37.299181060	-3.686235776	0.402194	0.	0.	15.859254	-0.325598	-0.325598	0	0	1086	0	18	5	12.6	60	2	0	0	0	23	23	63	368.	0.	203.5	-306.8	2	6	412828305	43918111	3
87.163	10:57:37.163	37.299147735	-3.686231411	0.30847	-0.	0.	12.760895	-0.272168	-0.272168	0	0	1086	0	18	5	12.6	61	2	0	0	0	24	24	64	363.2	0.	191.8	-308.7	2	6	412827935	43918147	3
87.413	10:57:37.413	37.299125869	-3.686224781	-1.500148	-1.319436	7.885971	9.732296	-0.215502	-0.215502	0	0	1086	0	18	5	12.6	61	2	0	0	0	24	24	64	363.2	0.	191.8	-308.7	2	6	412827692	43918204	3
87.663	10:57:37.663	37.299094043	-3.686210501	-1.19688	-0.850206	10.035023	7.51383	-0.171029	-0.171029	0	0	1086	0	18	5	12.6	61	2	0	0	0	24	24	64	363.2	0.	191.8	-308.7	2	6	412827338	43918328	3
87.913	10:57:37.913	37.299073103	-3.686199818	-1.026274	-0.587603	11.230407	5.501315	-0.1284	-0.1284	0	0	1086	0	18	5	12.6	61	2	0	0	0	24	24	64	363.2	0.	191.8	-308.7	2	6	412827105	43918421	3
88.163	10:57:38.163	37.299041734	-3.686184526	-0.820996	-0.305128	12.202028	2.498741	-0.060548	-0.060548	0	0	1086	0	18	5	12.6	61	2	0	0	0	26	26	65	353.7	0.	179.8	-304.9	2	6	412826756	43918554	3
88.413	10:57:38.413	37.299020331	-3.686175869	-0.661664	-0.106899	12.419947	0.264844	0.006643	0.006643	0	0	1086	0	18	5	12.6	60	2	0	0	0	26	26	65	353.7	0.	179.8	-304.9	2	6	412826518	43918629	3
88.663	10:57:38.663	37.298987757	-3.686166208	-0.566131	0.007149	12.217859	2.082692	0.05344	0.05344	0	0	1086	0	18	5	12.6	60	2	0	0	0	26	26	65	353.7	0.	179.8	-304.9	2	6	412826156	43918712	3
88.913	10:57:38.913	37.298965607	-3.686162058	-0.481989	0.102284	11.833694	3.631226	0.094995	0.094995	0	0	1086	0	18	5	12.6	60	2	0	0	0	26	26	65	353.7	0.	179.8	-304.9	2	6	412825910	43918747	3
89.163	10:57:39.163	37.298932270	-3.686159611	-0.317769	0.279625	10.700598	6.166143	0.166492	0.166492	0	0	1086	0	18	5	12.6	60	2	0	0	0	27	27	66	345.6	0.	167.8	-302.4	2	6	412825540	43918766	3
89.413	10:57:39.413	37.298910001	-3.686160537	-0.112684	0.48717	9.217435	8.16944	0.226154	0.226154	0	0	1086	0	18	5	12.6	60	2	0	0	0	27	27	66	345.6	0.	167.8	-302.4	2	6	412825293	43918756	3
89.663	10:57:39.663	37.298877071	-3.686165541	0.130325	0.72468	7.775112	9.527065	0.268224	0.268224	0	0	1086	0	18	5	12.6	60	2	0	0	0	27	27	66	345.6	0.	167.8	-302.4	2	6	412824928	43918709	3
89.913	10:57:39.913	37.298855318	-3.686170760	0.623747	1.195848	5.763432	10.822812	0.309639	0.309639	0	0	1086	0	18	5	12.6	60	2	0	0	0	27	27	66	345.6	0.	167.8	-302.4	2	6	412824687	43918661	3
90.163	10:57:40.163	37.298822997	-3.686179605	-0.414712	-0.	0.	12.609485	0.368816	0.368816	0	0	1086	0	18	5	12.6	60	2	0	0	0	28	28	67	341.1	0.	155.5	-303.9	2	6	412824329	43918580	3
90.413	10:57:40.413	37.298801512	-3.686185277	-0.39896	-0.	0.	13.749838	0.407867	0.407867	0	0	1067	0	20	0	12.6	60	2	0	0	0	28	28	67	341.1	0.	155.5	-303.9	2	6	412824091	43918528	3
90.663	10:57:40.663	37.298769198	-3.686192882	-0.381644	-0.	0.	15.561877	0.472018	0.472018	0	0	1067	0	20	0	12.6	59	2	0	0	0	28	28	67	341.1	0.	155.5	-303.9	2	6	412823733	43918458	3
90.913	10:57:40.913	37.298747627	-3.686197763	-0.383702	0.	0.	17.671764	0.550035	0.550035	0	0	1067	0	20	0	12.6	59	2	0	0	0	28	28	67	341.1	0.	155.5	-303.9	2	6	412823494	43918413	3
91.163	10:57:41.163	37.298715668	-3.686206387	-0.399153	0.	0.	18.820385	0.594044	0.594044	0	0	1067	0	20	0	12.6	59	2	0	0	0	29	29	68	338.1	0.	143.8	-306.4	2	6	412823140	43918334	3
91.413	10:57:41.413	37.298694712	-3.686213869	-0.418682	0.	0.	19.895321	0.636228	0.636228	0	0	1067	0	20	0	12.6	59	2	0	0	0	29	29	68	338.1	0.	143.8	-306.4	2	6	412822908	43918266	3
91.663	10:57:41.663	37.298664074	-3.686227920	-0.448759	-0.	0.	21.560097	0.703495	0.703495	0	0	1067	0	20	0	12.6	59	2	0	0	0	29	29	68	338.1	0.	143.8	-306.4	2	6	412822569	43918139	3
91.913	10:57:41.913	37.298644268	-3.686239248	-0.478681	-0.	0.	22.850756	0.75729	0.75729	0	0	1067	0	20	0	12.6	59	2	0	0	0	29	29	68	338.1	0.	143.8	-306.4	2	6	412822350	43918037	3
92.163	10:57:42.163	37.298615849	-3.686259300	-0.498631	0.	0.	23.675377	0.792423	0.792423	0	0	1067	0	20	0	12.6	59	2	0	0	0	30	30	69	337.6	0.	132.5	-310.8	2	6	412822036	43917857	3
92.413	10:57:42.413	37.298598001	-3.686274934	-0.517922	-0.	0.	24.617027	0.833278	0.833278	0	0	1067	0	20	0	12.6	59	2	0	0	0	30	30	69	337.6	0.	132.5	-310.8	2	6	412821839	43917717	3
92.663	10:57:42.663	37.298573149	-3.686301449	-0.544258	-0.	0.	25.503891	0.872479	0.872479	0	0	1067	0	20	0	12.6	59	2	0	0	0	30	30	69	337.6	0.	132.5	-310.8	2	6	412821565	43917480	3
92.913	10:57:42.913	37.298558073	-3.686321057	-0.566042	0.	0.	26.498373	0.91728	0.91728	0	0	1067	0	20	0	12.6	59	2	0	0	0	30	30	69	337.6	0.	132.5	-310.8	2	6	412821399	43917305	3
93.163	10:57:43.163	37.298537785	-3.686353368	-0.577758	-0.	0.	26.816881	0.931819	0.931819	0	0	1067	0	20	0	12.6	59	2	0	0	0	32	32	70	341.6	0.	123.5	-318.8	2	6	412821176	43917017	3
